YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2012,2012,DC,District of Columbia,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,"cases per 100,000",Crude Rate,59.5,59.5,,,49.2,69.8,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,COPD,COPD1_1,CRDRATE,OVERALL,OVR,,,,
2016,2016,DC,District of Columbia,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,65,65,,,,,Gender,Male,,,,,POINT (-77.036871 38.907192),,11,COPD,COPD1_1,NMBR,GENDER,GENM,,,,
2017,2017,DC,District of Columbia,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,73,73,,,,,Gender,Female,,,,,POINT (-77.036871 38.907192),,11,COPD,COPD1_1,NMBR,GENDER,GENF,,,,
2020,2020,DE,Delaware,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,453,453,,,,,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,COPD,COPD1_1,NMBR,OVERALL,OVR,,,,
2017,2017,DE,Delaware,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,279,279,,,,,Gender,Female,,,,,POINT (-75.57774116799965 39.008830667000495),,10,COPD,COPD1_1,NMBR,GENDER,GENF,,,,
2020,2020,GA,Georgia,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,"cases per 100,000",Age-adjusted Rate,18,18,,,11.3,27.2,Race/Ethnicity,Hispanic,,,,,POINT (-83.62758034599966 32.83968109300048),,13,COPD,COPD1_1,AGEADJRATE,RACE,HIS,,,,
2011,2011,HI,Hawaii,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,155,155,,,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-157.85774940299973 21.304850435000446),,15,COPD,COPD1_1,NMBR,RACE,API,,,,
2011,2011,HI,Hawaii,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,286,286,,,,,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,COPD,COPD1_1,NMBR,OVERALL,OVR,,,,
2015,2015,HI,Hawaii,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,"cases per 100,000",Age-adjusted Rate,34.3,34.3,,,28.3,40.4,Gender,Female,,,,,POINT (-157.85774940299973 21.304850435000446),,15,COPD,COPD1_1,AGEADJRATE,GENDER,GENF,,,,
2019,2019,HI,Hawaii,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,326,326,,,,,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,COPD,COPD1_1,NMBR,OVERALL,OVR,,,,
2019,2019,AR,Arkansas,NVSS,Cardiovascular Disease,Mortality from heart failure,,"cases per 100,000",Age-adjusted Rate,119.7,119.7,,,116.2,123.2,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,5,CVD,CVD1_4,AGEADJRATE,OVERALL,OVR,,,,
2016,2016,IA,Iowa,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,1948,1948,,,,,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,COPD,COPD1_1,NMBR,OVERALL,OVR,,,,
2011,2011,ID,Idaho,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,"cases per 100,000",Age-adjusted Rate,164.7,164.7,,,148.4,181.1,Gender,Male,,,,,POINT (-114.3637300419997 43.682630005000476),,16,COPD,COPD1_1,AGEADJRATE,GENDER,GENM,,,,
2015,2015,CA,California,NVSS,Cardiovascular Disease,Mortality from heart failure,,"cases per 100,000",Age-adjusted Rate,60.1,60.1,,,58.4,61.8,Race/Ethnicity,Hispanic,,,,,POINT (-120.99999953799971 37.63864012300047),,6,CVD,CVD1_4,AGEADJRATE,RACE,HIS,,,,
2016,2016,ID,Idaho,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,"cases per 100,000",Age-adjusted Rate,139.1,139.1,,,125.3,152.8,Gender,Male,,,,,POINT (-114.3637300419997 43.682630005000476),,16,COPD,COPD1_1,AGEADJRATE,GENDER,GENM,,,,
2020,2020,CA,California,NVSS,Cardiovascular Disease,Mortality from heart failure,,Number,Number,19518,19518,,,,,Gender,Female,,,,,POINT (-120.99999953799971 37.63864012300047),,6,CVD,CVD1_4,NMBR,GENDER,GENF,,,,
2020,2020,SC,South Carolina,NVSS,Cardiovascular Disease,Mortality from heart failure,,Number,Number,5758,5758,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-81.04537120699968 33.998821303000454),,45,CVD,CVD1_4,NMBR,RACE,WHT,,,,
2010,2010,KS,Kansas,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,775,775,,,,,Gender,Male,,,,,POINT (-98.20078122699965 38.34774030000045),,20,COPD,COPD1_1,NMBR,GENDER,GENM,,,,
2015,2015,KS,Kansas,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,"cases per 100,000",Crude Rate,145.4,145.4,,,135.3,155.5,Gender,Male,,,,,POINT (-98.20078122699965 38.34774030000045),,20,COPD,COPD1_1,CRDRATE,GENDER,GENM,,,,
2016,2016,KS,Kansas,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,1592,1592,,,,,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,COPD,COPD1_1,NMBR,OVERALL,OVR,,,,
2020,2020,KY,Kentucky,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,1534,1534,,,,,Gender,Male,,,,,POINT (-84.77497104799966 37.645970271000465),,21,COPD,COPD1_1,NMBR,GENDER,GENM,,,,
2010,2010,KY,Kentucky,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,1423,1423,,,,,Gender,Female,,,,,POINT (-84.77497104799966 37.645970271000465),,21,COPD,COPD1_1,NMBR,GENDER,GENF,,,,
2015,2015,KY,Kentucky,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,128,128,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,COPD,COPD1_1,NMBR,RACE,BLK,,,,
2013,2013,LA,Louisiana,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,1064,1064,,,,,Gender,Male,,,,,POINT (-92.44568007099969 31.31266064400046),,22,COPD,COPD1_1,NMBR,GENDER,GENM,,,,
2020,2020,MA,Massachusetts,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,"cases per 100,000",Crude Rate,78.2,78.2,,,73.6,82.9,Gender,Male,,,,,POINT (-72.08269067499964 42.27687047000046),,25,COPD,COPD1_1,CRDRATE,GENDER,GENM,,,,
2014,2014,MD,Maryland,NVSS,Cardiovascular Disease,Mortality from heart failure,,"cases per 100,000",Age-adjusted Rate,50,50,,,47.8,52.2,Gender,Female,,,,,POINT (-76.60926011099963 39.29058096400047),,24,CVD,CVD1_4,AGEADJRATE,GENDER,GENF,,,,
2020,2020,MD,Maryland,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,1981,1981,,,,,Overall,Overall,,,,,POINT (-76.60926011099963 39.29058096400047),,24,COPD,COPD1_1,NMBR,OVERALL,OVR,,,,
2014,2014,MD,Maryland,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,1016,1016,,,,,Gender,Female,,,,,POINT (-76.60926011099963 39.29058096400047),,24,COPD,COPD1_1,NMBR,GENDER,GENF,,,,
2017,2017,MD,Maryland,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,838,838,,,,,Gender,Male,,,,,POINT (-76.60926011099963 39.29058096400047),,24,COPD,COPD1_1,NMBR,GENDER,GENM,,,,
2012,2012,ME,Maine,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,779,779,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-68.98503133599962 45.254228894000505),,23,COPD,COPD1_1,NMBR,RACE,WHT,,,,
2017,2017,ME,Maine,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,962,962,,,,,Overall,Overall,,,,,POINT (-68.98503133599962 45.254228894000505),,23,COPD,COPD1_1,NMBR,OVERALL,OVR,,,,
2019,2019,MN,Minnesota,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,"cases per 100,000",Crude Rate,97.1,97.1,,,91.4,102.9,Gender,Male,,,,,POINT (-94.79420050299967 46.35564873600049),,27,COPD,COPD1_1,CRDRATE,GENDER,GENM,,,,
2013,2013,MO,Missouri,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,1978,1978,,,,,Gender,Female,,,,,POINT (-92.56630005299968 38.635790776000476),,29,COPD,COPD1_1,NMBR,GENDER,GENF,,,,
2014,2014,MO,Missouri,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,171,171,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.56630005299968 38.635790776000476),,29,COPD,COPD1_1,NMBR,RACE,BLK,,,,
2016,2016,MO,Missouri,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,3862,3862,,,,,Overall,Overall,,,,,POINT (-92.56630005299968 38.635790776000476),,29,COPD,COPD1_1,NMBR,OVERALL,OVR,,,,
2014,2014,MS,Mississippi,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,828,828,,,,,Gender,Male,,,,,POINT (-89.53803082499968 32.745510099000455),,28,COPD,COPD1_1,NMBR,GENDER,GENM,,,,
2018,2018,MS,Mississippi,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,1043,1043,,,,,Gender,Male,,,,,POINT (-89.53803082499968 32.745510099000455),,28,COPD,COPD1_1,NMBR,GENDER,GENM,,,,
2012,2012,MT,Montana,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,584,584,,,,,Overall,Overall,,,,,POINT (-109.42442064499971 47.06652897200047),,30,COPD,COPD1_1,NMBR,OVERALL,OVR,,,,
2013,2013,NC,North Carolina,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,4294,4294,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-79.15925046299964 35.466220975000454),,37,COPD,COPD1_1,NMBR,RACE,WHT,,,,
2018,2018,NC,North Carolina,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,57,57,,,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-79.15925046299964 35.466220975000454),,37,COPD,COPD1_1,NMBR,RACE,AIAN,,,,
2015,2015,NE,Nebraska,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,559,559,,,,,Gender,Female,,,,,POINT (-99.36572062299967 41.6410409880005),,31,COPD,COPD1_1,NMBR,GENDER,GENF,,,,
2016,2016,NE,Nebraska,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,1045,1045,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-99.36572062299967 41.6410409880005),,31,COPD,COPD1_1,NMBR,RACE,WHT,,,,
2018,2018,NE,Nebraska,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,546,546,,,,,Gender,Female,,,,,POINT (-99.36572062299967 41.6410409880005),,31,COPD,COPD1_1,NMBR,GENDER,GENF,,,,
2018,2018,NV,Nevada,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,21.6,21.6,,,17.2,26.8,Overall,Overall,,,,,POINT (-117.07184056399967 39.493240390000494),,32,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
2017,2017,NH,New Hampshire,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,732,732,,,,,Overall,Overall,,,,,POINT (-71.50036091999965 43.65595011300047),,33,COPD,COPD1_1,NMBR,OVERALL,OVR,,,,
2019,2019,NY,New York,BRFSS,Arthritis,Arthritis among adults aged >= 18 years who have diabetes,,%,Crude Prevalence,50.9,50.9,,,45.6,56.1,Gender,Female,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ART,ART1_3,CRDPREV,GENDER,GENF,,,,
2021,2021,NY,New York,BRFSS,Arthritis,Arthritis among adults aged >= 18 years who have diabetes,,%,Crude Prevalence,47.9,47.9,,,44.9,51,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-75.54397042699964 42.82700103200045),,36,ART,ART1_3,CRDPREV,RACE,WHT,,,,
2011,2011,NM,New Mexico,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,"cases per 100,000",Crude Rate,125.1,125.1,,,114,136.1,Gender,Male,,,,,POINT (-106.24058098499967 34.52088095200048),,35,COPD,COPD1_1,CRDRATE,GENDER,GENM,,,,
2012,2012,NV,Nevada,BRFSS,Tobacco,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years who smoke,,%,Crude Prevalence,18,18,,,14.2,22.5,Overall,Overall,,,,,POINT (-117.07184056399967 39.493240390000494),,32,TOB,TOB11_1,CRDPREV,OVERALL,OVR,,,,
2015,2015,NM,New Mexico,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,526,526,,,,,Gender,Female,,,,,POINT (-106.24058098499967 34.52088095200048),,35,COPD,COPD1_1,NMBR,GENDER,GENF,,,,
2017,2017,NM,New Mexico,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,1095,1095,,,,,Overall,Overall,,,,,POINT (-106.24058098499967 34.52088095200048),,35,COPD,COPD1_1,NMBR,OVERALL,OVR,,,,
2019,2019,NC,North Carolina,NVSS,Cardiovascular Disease,Mortality from heart failure,,"cases per 100,000",Age-adjusted Rate,100.4,100.4,,,98.4,102.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-79.15925046299964 35.466220975000454),,37,CVD,CVD1_4,AGEADJRATE,RACE,WHT,,,,
2011,2011,NM,New Mexico,NVSS,Cardiovascular Disease,Mortality from heart failure,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-106.24058098499967 34.52088095200048),,35,CVD,CVD1_4,NMBR,RACE,API,,,,
2014,2014,OK,Oklahoma,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,1369,1369,,,,,Gender,Female,,,,,POINT (-97.52107021399968 35.47203135600046),,40,COPD,COPD1_1,NMBR,GENDER,GENF,,,,
2020,2020,TN,Tennessee,NVSS,Cardiovascular Disease,Mortality from coronary heart disease,,Number,Number,10601,10601,,,,,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,CVD,CVD1_3,NMBR,OVERALL,OVR,,,,
2012,2012,ID,Idaho,NVSS,Cardiovascular Disease,Mortality from heart failure,,,Number,769,769,,,,,Gender,Female,,,,,POINT (-114.3637300419997 43.682630005000476),,16,CVD,CVD1_4,NMBR,GENDER,GENF,,,,
2012,2012,OR,Oregon,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,856,856,,,,,Gender,Male,,,,,POINT (-120.15503132599969 44.56744942400047),,41,COPD,COPD1_1,NMBR,GENDER,GENM,,,,
2014,2014,OR,Oregon,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,923,923,,,,,Gender,Female,,,,,POINT (-120.15503132599969 44.56744942400047),,41,COPD,COPD1_1,NMBR,GENDER,GENF,,,,
2020,2020,VA,Virginia,NVSS,Cardiovascular Disease,Mortality from coronary heart disease,,Number,Number,1625,1625,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-78.45789046299967 37.54268067400045),,51,CVD,CVD1_3,NMBR,RACE,BLK,,,,
2019,2019,NY,New York,NVSS,Cardiovascular Disease,Mortality from heart failure,,,Number,28,28,,,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-75.54397042699964 42.82700103200045),,36,CVD,CVD1_4,NMBR,RACE,AIAN,,,,
2010,2010,IN,Indiana,NVSS,Cardiovascular Disease,Mortality from heart failure,,,Number,3004,3004,,,,,Gender,Male,,,,,POINT (-86.14996019399968 39.766910452000445),,18,CVD,CVD1_4,NMBR,GENDER,GENM,,,,
2015,2015,PA,Pennsylvania,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,6446,6446,,,,,Overall,Overall,,,,,POINT (-77.86070029399963 40.79373015200048),,42,COPD,COPD1_1,NMBR,OVERALL,OVR,,,,
2017,2017,PA,Pennsylvania,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,406,406,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-77.86070029399963 40.79373015200048),,42,COPD,COPD1_1,NMBR,RACE,BLK,,,,
2010,2010,AZ,Arizona,NVSS,Cardiovascular Disease,Mortality from heart failure,,,Number,3570,3570,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),,4,CVD,CVD1_4,NMBR,RACE,WHT,,,,
2018,2018,RI,Rhode Island,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,456,456,,,,,Overall,Overall,,,,,POINT (-71.52247031399963 41.70828019300046),,44,COPD,COPD1_1,NMBR,OVERALL,OVR,,,,
2016,2016,PA,Pennsylvania,NVSS,Cardiovascular Disease,Mortality from coronary heart disease,,"cases per 100,000",Age-adjusted Rate,133.8,133.8,,,131.1,136.5,Gender,Male,,,,,POINT (-77.86070029399963 40.79373015200048),,42,CVD,CVD1_3,AGEADJRATE,GENDER,GENM,,,,
2012,2012,SC,South Carolina,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,2348,2348,,,,,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,COPD,COPD1_1,NMBR,OVERALL,OVR,,,,
2017,2017,SC,South Carolina,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,2886,2886,,,,,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,COPD,COPD1_1,NMBR,OVERALL,OVR,,,,
2019,2019,RI,Rhode Island,NVSS,Cardiovascular Disease,Mortality from coronary heart disease,,Number,Number,20,20,,,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-71.52247031399963 41.70828019300046),,44,CVD,CVD1_3,NMBR,RACE,API,,,,
2013,2013,SD,South Dakota,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,197,197,,,,,Gender,Female,,,,,POINT (-100.3735306369997 44.353130053000484),,46,COPD,COPD1_1,NMBR,GENDER,GENF,,,,
2015,2015,SD,South Dakota,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,263,263,,,,,Gender,Male,,,,,POINT (-100.3735306369997 44.353130053000484),,46,COPD,COPD1_1,NMBR,GENDER,GENM,,,,
2013,2013,AZ,Arizona,NVSS,Cardiovascular Disease,Mortality from heart failure,,,Number,3938,3938,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),,4,CVD,CVD1_4,NMBR,RACE,WHT,,,,
2010,2010,CA,California,NVSS,Cardiovascular Disease,Mortality from heart failure,,,Number,1901,1901,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-120.99999953799971 37.63864012300047),,6,CVD,CVD1_4,NMBR,RACE,BLK,,,,
2016,2016,MD,Maryland,NVSS,Cardiovascular Disease,Mortality from heart failure,,,Number,52,52,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-76.60926011099963 39.29058096400047),,24,CVD,CVD1_4,NMBR,RACE,HIS,,,,
2020,2020,NV,Nevada,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,Crude Prevalence,11.9,11.9,,,8.6,16.1,Race/Ethnicity,Hispanic,,,,,POINT (-117.07184056399967 39.493240390000494),,32,ART,ART1_1,CRDPREV,RACE,HIS,,,,
2011,2011,UT,Utah,NVSS,Cardiovascular Disease,Mortality from coronary heart disease,,"cases per 100,000",Age-adjusted Rate,72.7,72.7,,,69.1,76.4,Overall,Overall,,,,,POINT (-111.58713063499971 39.360700171000474),,49,CVD,CVD1_3,AGEADJRATE,OVERALL,OVR,,,,
2013,2013,NV,Nevada,BRFSS,Tobacco,Quit attempts in the past year among current smokers,,%,Age-adjusted Prevalence,80.8,80.8,,,66.6,89.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-117.07184056399967 39.493240390000494),,32,TOB,TOB3_0,AGEADJPREV,RACE,MRC,,,,
2016,2016,UT,Utah,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,831,831,,,,,Overall,Overall,,,,,POINT (-111.58713063499971 39.360700171000474),,49,COPD,COPD1_1,NMBR,OVERALL,OVR,,,,
2019,2019,NY,New York,BRFSS,Alcohol,Binge drinking frequency among adults aged >= 18 years who binge drink,,Number,Mean,3.9,3.9,,,3.1,4.8,Race/Ethnicity,Hispanic,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC3_0,MEAN,RACE,HIS,,,,
2020,2020,VA,Virginia,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,1509,1509,,,,,Gender,Male,,,,,POINT (-78.45789046299967 37.54268067400045),,51,COPD,COPD1_1,NMBR,GENDER,GENM,,,,
2011,2011,VA,Virginia,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,1399,1399,,,,,Gender,Male,,,,,POINT (-78.45789046299967 37.54268067400045),,51,COPD,COPD1_1,NMBR,GENDER,GENM,,,,
2012,2012,VA,Virginia,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,"cases per 100,000",Age-adjusted Rate,100.8,100.8,,,97.1,104.4,Overall,Overall,,,,,POINT (-78.45789046299967 37.54268067400045),,51,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR,,,,
2016,2016,VA,Virginia,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,2689,2689,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-78.45789046299967 37.54268067400045),,51,COPD,COPD1_1,NMBR,RACE,WHT,,,,
2020,2020,VT,Vermont,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,158,158,,,,,Gender,Male,,,,,POINT (-72.51764079099962 43.62538123900049),,50,COPD,COPD1_1,NMBR,GENDER,GENM,,,,
2010,2010,VT,Vermont,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,320,320,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-72.51764079099962 43.62538123900049),,50,COPD,COPD1_1,NMBR,RACE,WHT,,,,
2014,2014,VT,Vermont,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,148,148,,,,,Gender,Male,,,,,POINT (-72.51764079099962 43.62538123900049),,50,COPD,COPD1_1,NMBR,GENDER,GENM,,,,
2015,2015,VT,Vermont,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,"cases per 100,000",Crude Rate,111.7,111.7,,,95.1,128.4,Gender,Female,,,,,POINT (-72.51764079099962 43.62538123900049),,50,COPD,COPD1_1,CRDRATE,GENDER,GENF,,,,
2020,2020,WA,Washington,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,,Number,1287,1287,,,,,Gender,Male,,,,,POINT (-120.47001078999972 47.52227862900048),,53,COPD,COPD1_1,NMBR,GENDER,GENM,,,,
